student_id,name,gender,date_of_birth,age,phone_number,ward,parent_availability,source_of_income,special_circumstance,discipline,enrollment_year,KCPE_score,KCPE_grade,application_id,bursary_name,application_deadline,application_date,status,requested_amount,approved_amount,disbursement_status
18660,Louis Smith,Male,2010-07-21,14,0783690377,Saboti,0,No,Marginalized,Good,2021,367,B,18660,Constituency Bursary Fund,2024-06-30,2024-06-25,approved,27000,27000,Yes
18661,Adam Contreras,Female,2008-07-18,16,0714907769,Tuwani,1,No,None,Good,2022,160,E,18661,Constituency Bursary Fund,2024-06-30,2024-04-30,pending,23000,0,No
18662,Mckenzie Smith,Male,2005-10-15,18,0773551356,Kinyoro,2,Yes,None,Poor,2022,417,A,18662,Constituency Bursary Fund,2024-06-30,2024-03-14,approved,14000,14000,Yes
18663,Andrea Boyer,Male,2011-06-20,13,0722221903,Saboti,0,No,Marginalized,Fair,2019,379,B,18663,Constituency Bursary Fund,2024-06-30,2024-03-14,approved,18000,18000,Yes
18664,Mary Sanford,Female,2006-07-23,17,0790859322,Matisi,0,No,Marginalized,Fair,2020,187,E,18664,Constituency Bursary Fund,2024-06-30,2024-03-12,approved,16000,16000,Yes
18665,Michael Chavez,Male,2010-11-16,13,0796929922,Saboti,1,Yes,None,Good,2021,322,C,18665,Constituency Bursary Fund,2024-06-30,2024-05-08,approved,12000,12000,Yes
18666,Christopher Hall,Female,2005-08-13,18,0723549002,Saboti,1,No,None,Fair,2019,407,A,18666,Constituency Bursary Fund,2024-06-30,2023-09-18,approved,17000,17000,Yes
18667,Jessica Martinez,Male,2009-09-20,14,0708702911,Saboti,2,Yes,None,Good,2021,269,D,18667,Constituency Bursary Fund,2024-06-30,2024-07-10,approved,19000,19000,Yes
18668,Dana Hogan,Female,2006-06-18,18,0773441268,Machewa,0,No,Special Needs,Good,2020,351,B,18668,Constituency Bursary Fund,2024-06-30,2023-08-01,approved,19000,19000,Yes
18669,Juan Hardy,Male,2009-06-29,15,0798695341,Kinyoro,2,No,Special Needs,Good,2022,233,E,18669,Constituency Bursary Fund,2024-06-30,2023-12-26,pending,15000,0,No
18670,Leslie Lucero,Female,2006-05-04,18,0759397528,Saboti,0,No,Special Needs,Good,2021,206,E,18670,Constituency Bursary Fund,2024-06-30,2024-05-16,approved,25000,25000,Yes
18671,Levi Nelson,Male,2008-07-26,15,0701022456,Tuwani,1,Yes,Special Needs,Good,2020,264,D,18671,Constituency Bursary Fund,2024-06-30,2024-02-18,approved,18000,18000,Yes
18672,Tanya Duke,Female,2006-10-28,17,0743227377,Tuwani,1,No,Special Needs,Fair,2019,448,A,18672,Constituency Bursary Fund,2024-06-30,2024-05-23,approved,24000,24000,Yes
18673,Kenneth Ford,Male,2007-03-31,17,0723144052,Machewa,0,No,None,Fair,2019,205,E,18673,Constituency Bursary Fund,2024-06-30,2024-06-11,approved,22000,22000,Yes
18674,Jason Nixon,Male,2010-12-27,13,0769978771,Kinyoro,2,Yes,Special Needs,Fair,2020,349,C,18674,Constituency Bursary Fund,2024-06-30,2024-05-31,pending,25000,0,No
18675,Donald Butler,Female,2007-12-18,16,0797048629,Tuwani,0,No,None,Good,2020,318,C,18675,Constituency Bursary Fund,2024-06-30,2023-11-19,approved,12000,12000,Yes
18676,Blake May,Female,2008-04-14,16,0797477177,Saboti,0,No,Special Needs,Fair,2019,334,C,18676,Constituency Bursary Fund,2024-06-30,2024-01-24,approved,20000,20000,Yes
18677,Christopher Brooks,Male,2010-04-25,14,0732094641,Kinyoro,2,Yes,None,Poor,2022,333,C,18677,Constituency Bursary Fund,2024-06-30,2024-05-21,approved,15000,15000,Yes
18678,Justin Smith,Male,2008-02-17,16,0723554658,Machewa,2,No,Marginalized,Good,2021,205,E,18678,Constituency Bursary Fund,2024-06-30,2023-08-31,approved,17000,17000,Yes
18679,Jeffrey Cox,Female,2006-08-10,17,0731571102,Kinyoro,2,Yes,Special Needs,Good,2020,179,E,18679,Constituency Bursary Fund,2024-06-30,2024-06-04,approved,25000,25000,Yes
18680,Daniel Aguirre,Male,2005-10-23,18,0781338269,Saboti,0,No,Marginalized,Poor,2020,292,D,18680,Constituency Bursary Fund,2024-06-30,2024-01-13,approved,11000,11000,Yes
18681,Deanna Morris,Female,2007-12-02,16,0717332420,Matisi,2,Yes,Special Needs,Fair,2019,178,E,18681,Constituency Bursary Fund,2024-06-30,2023-11-19,approved,18000,18000,Yes
18682,Mrs. Brandy Saunders,Female,2006-11-16,17,0767066420,Saboti,1,No,None,Good,2022,442,A,18682,Constituency Bursary Fund,2024-06-30,2024-01-05,approved,24000,24000,Yes
18683,John Hart,Male,2008-01-16,16,0716548396,Matisi,0,No,None,Good,2020,299,D,18683,Constituency Bursary Fund,2024-06-30,2024-01-19,approved,12000,12000,Yes
18684,Cassandra Clark,Female,2006-11-12,17,0707849768,Machewa,1,Yes,Special Needs,Good,2021,353,B,18684,Constituency Bursary Fund,2024-06-30,2024-02-19,approved,17000,17000,Yes
18685,Vanessa Jones,Female,2006-11-05,17,0761734836,Kinyoro,2,No,Marginalized,Poor,2022,497,A,18685,Constituency Bursary Fund,2024-06-30,2024-05-04,approved,30000,30000,Yes
18686,Christopher Williams,Male,2011-01-13,13,0783288405,Tuwani,2,No,Marginalized,Poor,2021,455,A,18686,Constituency Bursary Fund,2024-06-30,2023-10-08,approved,13000,13000,Yes
18687,Alicia Meyer,Female,2008-11-30,15,0780765207,Machewa,0,No,None,Fair,2020,367,B,18687,Constituency Bursary Fund,2024-06-30,2024-03-10,pending,23000,0,No
18688,Gregory Evans,Male,2008-03-16,16,0737003206,Kinyoro,0,No,Special Needs,Good,2022,291,D,18688,Constituency Bursary Fund,2024-06-30,2023-12-23,pending,13000,0,No
18689,Jacqueline Arroyo,Female,2010-02-20,14,0750476967,Machewa,1,No,None,Fair,2021,360,B,18689,Constituency Bursary Fund,2024-06-30,2023-11-03,approved,14000,14000,Yes
18690,Brandon Austin,Female,2010-04-20,14,0718316458,Tuwani,1,Yes,Marginalized,Fair,2020,197,E,18690,Constituency Bursary Fund,2024-06-30,2024-01-03,approved,15000,15000,Yes
18691,Raymond Parks,Female,2006-10-05,17,0729992094,Machewa,1,Yes,Marginalized,Good,2019,408,A,18691,Constituency Bursary Fund,2024-06-30,2024-06-23,approved,14000,14000,Yes
18692,Ryan Willis,Male,2007-03-18,17,0794175735,Machewa,0,No,Special Needs,Poor,2021,239,E,18692,Constituency Bursary Fund,2024-06-30,2023-08-31,approved,12000,12000,Yes
18693,Susan Owens,Female,2006-11-10,17,0799833329,Matisi,2,No,Special Needs,Poor,2020,372,B,18693,Constituency Bursary Fund,2024-06-30,2024-01-16,approved,29000,29000,Yes
18694,Steve Lee,Female,2007-01-06,17,0739672728,Machewa,1,Yes,Marginalized,Fair,2022,367,B,18694,Constituency Bursary Fund,2024-06-30,2024-06-15,approved,19000,19000,Yes
18695,John Blake,Male,2010-06-12,14,0763234274,Matisi,1,Yes,Marginalized,Good,2021,371,B,18695,Constituency Bursary Fund,2024-06-30,2024-01-14,approved,18000,18000,Yes
18696,Laura Cox,Female,2005-12-01,18,0779982142,Kinyoro,1,Yes,None,Fair,2020,496,A,18696,Constituency Bursary Fund,2024-06-30,2024-03-25,approved,19000,19000,Yes
18697,Joseph Harris,Male,2005-10-08,18,0734291998,Machewa,0,No,Special Needs,Poor,2020,390,B,18697,Constituency Bursary Fund,2024-06-30,2024-04-13,approved,24000,24000,Yes
18698,Valerie Pearson,Female,2009-08-30,14,0797305294,Saboti,2,Yes,Special Needs,Fair,2020,313,C,18698,Constituency Bursary Fund,2024-06-30,2024-06-17,approved,19000,19000,Yes
18699,Amber Logan,Female,2006-03-06,18,0701632615,Matisi,0,No,None,Poor,2022,384,B,18699,Constituency Bursary Fund,2024-06-30,2023-11-01,approved,17000,17000,Yes
18700,Charles Reynolds,Female,2007-04-22,17,0704357167,Tuwani,1,No,Special Needs,Fair,2020,361,B,18700,Constituency Bursary Fund,2024-06-30,2023-11-03,pending,14000,0,No
18701,Leslie Davidson,Male,2006-05-22,18,0776550968,Saboti,0,No,None,Poor,2019,168,E,18701,Constituency Bursary Fund,2024-06-30,2024-05-11,approved,28000,28000,Yes
18702,Matthew Rodriguez,Female,2010-07-24,13,0720756523,Saboti,0,No,None,Good,2022,243,E,18702,Constituency Bursary Fund,2024-06-30,2024-02-15,approved,24000,24000,Yes
18703,Karen Wilson,Male,2008-07-07,16,0789731430,Tuwani,0,No,None,Good,2021,308,C,18703,Constituency Bursary Fund,2024-06-30,2024-03-19,approved,18000,18000,Yes
18704,Darlene Mitchell,Female,2010-06-10,14,0778283097,Tuwani,0,No,Marginalized,Poor,2022,194,E,18704,Constituency Bursary Fund,2024-06-30,2024-01-03,approved,15000,15000,Yes
18705,Dr. Brian Randolph,Female,2007-11-13,16,0743798208,Kinyoro,0,No,Special Needs,Fair,2019,204,E,18705,Constituency Bursary Fund,2024-06-30,2023-10-20,pending,22000,0,No
18706,Ashley Hester,Male,2006-05-07,18,0799835355,Matisi,1,No,None,Fair,2022,164,E,18706,Constituency Bursary Fund,2024-06-30,2023-08-25,approved,10000,10000,Yes
18707,Nathan Miller,Male,2010-07-22,13,0762617148,Tuwani,1,Yes,Special Needs,Good,2021,449,A,18707,Constituency Bursary Fund,2024-06-30,2024-01-24,approved,13000,13000,Yes
18708,Monique Martinez,Female,2011-05-03,13,0780920251,Tuwani,1,No,Special Needs,Fair,2020,167,E,18708,Constituency Bursary Fund,2024-06-30,2023-10-05,approved,11000,11000,Yes
18709,Jordan Kelley,Female,2009-04-26,15,0771712609,Matisi,0,No,Special Needs,Good,2019,220,E,18709,Constituency Bursary Fund,2024-06-30,2023-08-19,approved,14000,14000,Yes
18710,Melanie Castaneda,Female,2009-11-27,14,0702637743,Tuwani,0,No,Marginalized,Fair,2021,469,A,18710,Constituency Bursary Fund,2024-06-30,2024-02-05,pending,23000,0,No
18711,Michael Crawford,Female,2006-02-20,18,0763791222,Tuwani,0,No,None,Fair,2019,437,A,18711,Constituency Bursary Fund,2024-06-30,2023-09-23,approved,30000,30000,Yes
18712,Jerry Pierce,Female,2007-02-15,17,0734093981,Saboti,1,Yes,None,Poor,2020,348,C,18712,Constituency Bursary Fund,2024-06-30,2023-09-19,approved,14000,14000,Yes
18713,Connie Shaffer PhD,Male,2010-06-25,14,0758358375,Tuwani,0,No,None,Good,2021,205,E,18713,Constituency Bursary Fund,2024-06-30,2023-10-17,approved,27000,27000,Yes
18714,Kevin Galvan,Female,2008-07-08,16,0743630141,Saboti,0,No,Special Needs,Fair,2022,244,E,18714,Constituency Bursary Fund,2024-06-30,2023-10-27,approved,26000,26000,Yes
18715,Heidi Nguyen,Male,2010-05-20,14,0724776411,Tuwani,1,Yes,None,Good,2020,274,D,18715,Constituency Bursary Fund,2024-06-30,2024-01-12,approved,28000,28000,Yes
18716,Brian Gross,Male,2008-08-12,15,0715425669,Machewa,1,Yes,Special Needs,Fair,2021,302,C,18716,Constituency Bursary Fund,2024-06-30,2024-01-14,approved,21000,21000,Yes
18717,Antonio Phillips,Female,2010-07-30,13,0737567278,Saboti,1,Yes,None,Good,2021,297,D,18717,Constituency Bursary Fund,2024-06-30,2024-03-26,approved,25000,25000,Yes
18718,Kylie Todd,Female,2006-08-14,17,0743243886,Saboti,1,Yes,Marginalized,Poor,2022,176,E,18718,Constituency Bursary Fund,2024-06-30,2024-07-03,approved,22000,22000,Yes
18719,Julia West,Male,2007-06-28,17,0757721098,Saboti,2,Yes,Special Needs,Poor,2019,414,A,18719,Constituency Bursary Fund,2024-06-30,2023-11-26,approved,13000,13000,Yes
18720,Robert Long,Male,2006-03-05,18,0733097621,Tuwani,2,Yes,None,Poor,2019,416,A,18720,Constituency Bursary Fund,2024-06-30,2023-10-06,approved,26000,26000,Yes
18721,Alex Brown,Female,2006-09-10,17,0760061344,Saboti,2,Yes,Marginalized,Fair,2019,203,E,18721,Constituency Bursary Fund,2024-06-30,2023-12-29,approved,11000,11000,Yes
18722,Mary Cox,Male,2006-01-01,18,0735922293,Kinyoro,0,No,Marginalized,Fair,2022,303,C,18722,Constituency Bursary Fund,2024-06-30,2023-10-05,pending,22000,0,No
18723,Michael Burton,Female,2006-07-07,18,0766892041,Matisi,0,No,None,Good,2021,272,D,18723,Constituency Bursary Fund,2024-06-30,2024-06-20,pending,28000,0,No
18724,Rebecca Brown,Male,2009-04-30,15,0772788130,Matisi,0,No,Special Needs,Good,2020,497,A,18724,Constituency Bursary Fund,2024-06-30,2023-11-16,approved,26000,26000,Yes
18725,Taylor Martinez,Male,2011-02-01,13,0789603073,Tuwani,1,No,None,Good,2021,370,B,18725,Constituency Bursary Fund,2024-06-30,2023-12-12,approved,23000,23000,Yes
18726,Joshua Allen,Female,2007-03-10,17,0775244432,Matisi,0,No,Marginalized,Fair,2022,347,C,18726,Constituency Bursary Fund,2024-06-30,2024-04-10,approved,26000,26000,Yes
18727,Anthony Jones,Male,2007-07-15,17,0731880933,Matisi,1,No,Marginalized,Poor,2021,289,D,18727,Constituency Bursary Fund,2024-06-30,2023-10-14,approved,26000,26000,Yes
18728,Steven Haynes,Female,2007-03-05,17,0754271884,Machewa,2,Yes,None,Poor,2019,487,A,18728,Constituency Bursary Fund,2024-06-30,2024-05-10,approved,19000,19000,Yes
18729,Julie Foley,Male,2008-07-25,15,0750010638,Matisi,0,No,Special Needs,Fair,2021,497,A,18729,Constituency Bursary Fund,2024-06-30,2023-09-13,approved,16000,16000,Yes
18730,Joseph Garner,Male,2009-08-27,14,0718435002,Tuwani,2,No,None,Fair,2019,493,A,18730,Constituency Bursary Fund,2024-06-30,2023-08-01,approved,12000,12000,Yes
18731,Peter Arroyo,Female,2006-11-05,17,0712327891,Machewa,1,No,None,Poor,2019,173,E,18731,Constituency Bursary Fund,2024-06-30,2024-04-16,approved,26000,26000,Yes
18732,David Davis,Female,2006-03-05,18,0726298098,Matisi,0,No,None,Fair,2022,453,A,18732,Constituency Bursary Fund,2024-06-30,2024-02-26,approved,16000,16000,Yes
18733,Allen Brown,Male,2006-07-22,17,0785227741,Saboti,1,Yes,Marginalized,Fair,2022,476,A,18733,Constituency Bursary Fund,2024-06-30,2024-03-19,approved,29000,29000,Yes
18734,Charles Whitney,Male,2006-08-01,17,0740596007,Kinyoro,0,No,None,Good,2019,487,A,18734,Constituency Bursary Fund,2024-06-30,2024-01-17,approved,12000,12000,Yes
18735,Robin Bennett,Male,2011-01-07,13,0794601981,Machewa,0,No,Marginalized,Poor,2021,482,A,18735,Constituency Bursary Fund,2024-06-30,2024-04-16,pending,18000,0,No
18736,Jim Anderson,Female,2010-10-30,13,0701698798,Tuwani,0,No,Marginalized,Good,2020,387,B,18736,Constituency Bursary Fund,2024-06-30,2023-10-21,approved,23000,23000,Yes
18737,Mariah Thomas,Female,2007-12-19,16,0742725738,Machewa,0,No,Special Needs,Poor,2022,298,D,18737,Constituency Bursary Fund,2024-06-30,2023-08-03,pending,25000,0,No
18738,Larry David,Male,2009-08-17,14,0795032994,Kinyoro,0,No,Marginalized,Good,2020,232,E,18738,Constituency Bursary Fund,2024-06-30,2024-03-14,approved,26000,26000,Yes
18739,Jacob Leblanc,Male,2006-08-03,17,0709860528,Tuwani,1,Yes,None,Poor,2020,299,D,18739,Constituency Bursary Fund,2024-06-30,2024-03-17,approved,15000,15000,Yes
18740,Carolyn Smith,Female,2009-09-07,14,0796196660,Tuwani,0,No,Marginalized,Good,2020,435,A,18740,Constituency Bursary Fund,2024-06-30,2023-11-29,approved,17000,17000,Yes
18741,Bethany Johnson,Female,2010-07-10,14,0771075396,Kinyoro,0,No,Special Needs,Poor,2021,239,E,18741,Constituency Bursary Fund,2024-06-30,2023-11-07,approved,17000,17000,Yes
18742,Denise Rodriguez,Male,2011-02-15,13,0737018302,Kinyoro,2,No,Marginalized,Good,2022,247,E,18742,Constituency Bursary Fund,2024-06-30,2023-11-11,approved,11000,11000,Yes
18743,Jon Archer,Male,2011-06-08,13,0792864950,Saboti,1,Yes,None,Good,2020,346,C,18743,Constituency Bursary Fund,2024-06-30,2023-11-08,approved,27000,27000,Yes
18744,Mark Miller,Female,2006-05-25,18,0752592620,Tuwani,0,No,Marginalized,Fair,2021,447,A,18744,Constituency Bursary Fund,2024-06-30,2023-08-26,approved,23000,23000,Yes
18745,Darryl Cline,Female,2008-01-11,16,0782126367,Saboti,0,No,Special Needs,Fair,2022,260,D,18745,Constituency Bursary Fund,2024-06-30,2023-11-22,approved,29000,29000,Yes
18746,Philip Camacho,Male,2008-10-30,15,0725791637,Machewa,1,Yes,Marginalized,Fair,2021,482,A,18746,Constituency Bursary Fund,2024-06-30,2023-08-27,approved,12000,12000,Yes
18747,Jeffrey Lyons,Female,2009-02-28,15,0772405412,Kinyoro,0,No,Marginalized,Poor,2021,477,A,18747,Constituency Bursary Fund,2024-06-30,2024-04-02,approved,17000,17000,Yes
18748,Maria Smith,Female,2009-04-08,15,0703360910,Tuwani,1,No,Special Needs,Fair,2020,202,E,18748,Constituency Bursary Fund,2024-06-30,2024-05-25,approved,26000,26000,Yes
18749,William Carroll,Female,2011-04-28,13,0783379031,Matisi,2,Yes,Special Needs,Good,2022,425,A,18749,Constituency Bursary Fund,2024-06-30,2023-11-30,approved,28000,28000,Yes
18750,Roger Mejia,Female,2008-01-10,16,0792760785,Matisi,1,No,Marginalized,Poor,2020,465,A,18750,Constituency Bursary Fund,2024-06-30,2023-08-23,approved,14000,14000,Yes
18751,Anthony Hill,Female,2009-02-09,15,0753291072,Machewa,1,No,Special Needs,Good,2019,395,B,18751,Constituency Bursary Fund,2024-06-30,2023-08-12,approved,17000,17000,Yes
18752,Steven Franklin,Female,2009-08-09,14,0795780392,Tuwani,0,No,Marginalized,Poor,2021,277,D,18752,Constituency Bursary Fund,2024-06-30,2023-11-12,approved,24000,24000,Yes
18753,Annette Wilson,Female,2010-10-27,13,0706387875,Matisi,2,Yes,None,Poor,2022,383,B,18753,Constituency Bursary Fund,2024-06-30,2023-10-18,approved,18000,18000,Yes
18754,Julie Dawson,Male,2008-03-09,16,0725220027,Tuwani,1,Yes,Marginalized,Fair,2021,166,E,18754,Constituency Bursary Fund,2024-06-30,2024-05-11,approved,27000,27000,Yes
18755,Terry Spears,Male,2007-04-06,17,0794752051,Matisi,2,No,None,Poor,2021,301,C,18755,Constituency Bursary Fund,2024-06-30,2024-07-14,pending,28000,0,No
18756,Sarah Woods,Male,2007-11-30,16,0788398106,Tuwani,1,Yes,Marginalized,Fair,2021,327,C,18756,Constituency Bursary Fund,2024-06-30,2024-04-26,approved,19000,19000,Yes
18757,Benjamin Vaughn,Male,2007-06-28,17,0712931832,Saboti,1,No,Special Needs,Fair,2019,265,D,18757,Constituency Bursary Fund,2024-06-30,2024-05-26,approved,12000,12000,Yes
18758,Cynthia Duncan,Male,2009-06-23,15,0754557852,Tuwani,2,Yes,Special Needs,Good,2019,221,E,18758,Constituency Bursary Fund,2024-06-30,2023-10-31,approved,17000,17000,Yes
18759,April Stewart,Female,2010-02-12,14,0715890093,Tuwani,0,No,Marginalized,Fair,2021,432,A,18759,Constituency Bursary Fund,2024-06-30,2024-01-21,approved,23000,23000,Yes
18760,Heidi Sanchez,Male,2008-03-11,16,0794593439,Saboti,0,No,Marginalized,Poor,2021,404,A,18760,Constituency Bursary Fund,2024-06-30,2023-10-04,approved,20000,20000,Yes
18761,Andrew Torres,Female,2011-03-28,13,0770739670,Saboti,0,No,Special Needs,Fair,2021,199,E,18761,Constituency Bursary Fund,2024-06-30,2023-09-04,approved,11000,11000,Yes
18762,Julie Mitchell,Female,2006-07-28,17,0730962132,Machewa,0,No,Special Needs,Fair,2021,293,D,18762,Constituency Bursary Fund,2024-06-30,2024-03-21,approved,20000,20000,Yes
18763,Thomas Alvarado,Female,2007-07-27,16,0792295979,Matisi,1,No,Special Needs,Poor,2019,492,A,18763,Constituency Bursary Fund,2024-06-30,2024-05-16,approved,27000,27000,Yes
18764,Tonya Evans,Male,2007-10-03,16,0772096036,Matisi,1,No,None,Poor,2020,197,E,18764,Constituency Bursary Fund,2024-06-30,2023-07-23,approved,26000,26000,Yes
18765,Amanda Ross,Male,2007-06-07,17,0738374024,Saboti,2,Yes,None,Fair,2020,413,A,18765,Constituency Bursary Fund,2024-06-30,2024-05-27,approved,14000,14000,Yes
18766,Nicole Miller,Male,2007-04-22,17,0768576216,Saboti,1,No,Marginalized,Good,2022,374,B,18766,Constituency Bursary Fund,2024-06-30,2023-10-05,pending,22000,0,No
18767,Mark Cooper,Male,2005-10-18,18,0784043632,Matisi,0,No,None,Poor,2021,325,C,18767,Constituency Bursary Fund,2024-06-30,2023-09-17,approved,10000,10000,Yes
18768,Audrey Greene,Male,2008-09-19,15,0751830452,Saboti,0,No,Marginalized,Good,2020,245,E,18768,Constituency Bursary Fund,2024-06-30,2023-08-21,approved,12000,12000,Yes
18769,Sheri Turner,Female,2005-12-03,18,0758905871,Kinyoro,0,No,Marginalized,Poor,2020,297,D,18769,Constituency Bursary Fund,2024-06-30,2023-08-08,approved,23000,23000,Yes
18770,Joseph Barr,Female,2008-09-23,15,0757598514,Saboti,0,No,None,Poor,2021,287,D,18770,Constituency Bursary Fund,2024-06-30,2023-12-26,approved,16000,16000,Yes
18771,Heidi Summers,Female,2008-01-02,16,0710900662,Tuwani,0,No,Marginalized,Poor,2021,277,D,18771,Constituency Bursary Fund,2024-06-30,2023-10-31,approved,19000,19000,Yes
18772,Lisa Hernandez,Female,2008-01-09,16,0728150371,Saboti,0,No,None,Good,2020,342,C,18772,Constituency Bursary Fund,2024-06-30,2023-10-09,approved,16000,16000,Yes
18773,Kim Williams,Male,2009-10-13,14,0723179889,Matisi,2,Yes,Special Needs,Good,2021,391,B,18773,Constituency Bursary Fund,2024-06-30,2024-04-10,pending,19000,0,No
18774,Jason Ochoa,Male,2010-07-18,14,0711001430,Kinyoro,2,Yes,Marginalized,Fair,2021,386,B,18774,Constituency Bursary Fund,2024-06-30,2024-05-06,approved,23000,23000,Yes
18775,Dr. Christina Neal,Male,2005-10-20,18,0729414028,Machewa,0,No,None,Fair,2021,325,C,18775,Constituency Bursary Fund,2024-06-30,2023-08-25,approved,29000,29000,Yes
18776,Bradley Wade,Male,2007-01-29,17,0709744955,Matisi,0,No,Marginalized,Poor,2021,342,C,18776,Constituency Bursary Fund,2024-06-30,2024-06-05,approved,10000,10000,Yes
18777,Keith Miller,Female,2006-08-31,17,0740403330,Saboti,2,No,None,Poor,2021,173,E,18777,Constituency Bursary Fund,2024-06-30,2023-10-15,approved,23000,23000,Yes
18778,Trevor Wood,Female,2009-12-12,14,0726503243,Kinyoro,1,No,None,Poor,2022,444,A,18778,Constituency Bursary Fund,2024-06-30,2024-02-27,approved,16000,16000,Yes
18779,Christopher Rush,Male,2011-03-25,13,0736029305,Matisi,2,No,Marginalized,Fair,2022,403,A,18779,Constituency Bursary Fund,2024-06-30,2023-12-18,approved,25000,25000,Yes
18780,Erin Baker,Male,2005-10-19,18,0706165928,Saboti,1,No,None,Poor,2021,164,E,18780,Constituency Bursary Fund,2024-06-30,2024-02-19,pending,26000,0,No
18781,Mark Torres,Female,2009-08-07,14,0767034110,Tuwani,0,No,Special Needs,Poor,2022,415,A,18781,Constituency Bursary Fund,2024-06-30,2024-04-18,approved,26000,26000,Yes
18782,Jason Scott,Female,2009-04-12,15,0788430505,Matisi,0,No,Special Needs,Fair,2022,291,D,18782,Constituency Bursary Fund,2024-06-30,2024-02-20,approved,17000,17000,Yes
